Período,Fecha,Año,Mes,Codex,Fecha Montaje,Equipo/EGI,No Componente,Tipo De Componente,Cod Comp,Mod,Stock Code,Equipo,OT Defitment,Orig Doc No,Horas del Comp. en la posición,Vida Media,Uso Vida Media,Intervalo de horas,Procedencia,Fecha Calculada,Flota
202312,20231215,2023,12,,20190115,HITA EX5500 ,006VFDE118  ,V/V CONT FRENO PROP  DER EXT            ,VFRE,DE,002050326,60118,01158796,                    ,23603,24000,"0,9834583333",18000-24000,Nuevo,15/12/2023,EX5500
202312,20231215,2023,12,,20190115,HITA EX5500 ,006VFDI118  ,V/V CONT FRENO PROP  DER INT            ,VFRE,ID,002050326,60118,01158799,                    ,23603,24000,"0,9834583333",18000-24000,Nuevo,15/12/2023,EX5500
202312,20231215,2023,12,,20190115,HITA EX5500 ,006VFIE118  ,V/V CONT FRENO PROP  IZQ EXT            ,VFRE,IE,002050326,60118,01158800,                    ,23603,24000,"0,9834583333",18000-24000,Nuevo,15/12/2023,EX5500
202312,20231215,2023,12,,20190115,HITA EX5500 ,006VFII118  ,V/V CONT FRENO PROP  IZQ INT            ,VFRE,I1,002050326,60118,01158797,                    ,23603,24000,"0,9834583333",18000-24000,Nuevo,15/12/2023,EX5500
202312,20231215,2023,12,,20191219,HITA EX5500 ,006EHTI118  ,ENFRIAD. HCO PPAL TRAS INT              ,EAHI,TI,003075637,60118,01158800,                    ,"18449,4",24000,"0,768725",18000-24000,Nuevo,15/12/2023,EX5500
202312,20231215,2023,12,,20200411,HITA EX5500 ,00688118D   ,"ORUGAS ,DERECHA                         ",ORUG,D ,         ,60118,01022912,                    ,"16846,42",25000,"0,6738568",12000-18000,Nuevo,15/12/2023,EX5500
202312,20231215,2023,12,,20230627,HITA3600-6  ,00623331    ,TRANSMISION PROPEL HITACHI EX3600-6     ,TPRO,D ,001611219,60132,01166993,566054              ,"2306,8",30000,"0,07689333333",0-6000,Interno,15/12/2023,EX3600
202312,20231216,2023,12,,20181128,HITA3600-6  ,00625186    ,"TRANSMISION GIRO ,DERECHA FRONTAL       ",TGIR,DF,003189982,60138,01122698,566179              ,"24917,88",30000,"0,830596",24000-30000,Nuevo,16/12/2023,EX3600
202312,20231216,2023,12,,20181128,HITA3600-6  ,00625187    ,"TRANSMISION GIRO ,DERECHA TRASERA       ",TGIR,DT,003189982,60138,01122703,566198              ,"24917,88",30000,"0,830596",24000-30000,Nuevo,16/12/2023,EX3600
202312,20231216,2023,12,,20181128,HITA3600-6  ,00625189    ,"TRANSMISION GIRO ,IZQUIERDA TRASERA     ",TGIR,IT,003189982,60138,01122704,566199              ,"24917,88",30000,"0,830596",24000-30000,Nuevo,16/12/2023,EX3600
202312,20231216,2023,12,,20230929,HITA3600-6  ,006BAT2137  ,BATERIA  2                              ,BAT2,  ,         ,60137,01167763,                    ,"1166,3",6000,"0,1943833333",0-6000,Nuevo,16/12/2023,EX3600
202312,20231216,2023,12,HCO,20231113,HITA3600-6  ,006MPDT137  , MOTORES PROPULSION  DER TRAS           ,MPRO,DT,         ,60137,01167871,                    ,"547,4",25000,"0,021896",0-6000,Nuevo,16/12/2023,EX3600
202312,20231217,2023,12,,20181128,HITA3600-6  ,00621955    ,CAJA BOMBAS                             ,CBOM,  ,003189941,60138,01122609,566642              ,"24917,88",32000,"0,77868375",24000-30000,Nuevo,17/12/2023,EX3600
202312,20231217,2023,12,,20200411,HITA EX5500 ,00685916    ,SPROKET HITACHI EX5500                  ,SPRK,D ,003075579,60118,01152587,568105              ,"16846,42",12000,"1,403868333",12000-18000,Nuevo,17/12/2023,EX5500
202312,20231217,2023,12,,20230317,HITA3600-6  ,00685523    ,SPROCKET PALAS  HITACHI EX-3600         ,SPRK,D ,001611375,60138,01137079,566201              ,"4005,2",18000,"0,2225111111",0-6000,Externo,17/12/2023,EX3600
202312,20231217,2023,12,,20230915,HITA3600-6  ,00685140    ,SPROCKET PALAS  HITACHI EX-3600         ,SPRK,I ,001611375,60138,01118005,566721              ,"1331,9",18000,"0,07399444444",0-6000,Externo,17/12/2023,EX3600
202312,20231218,2023,12,,20231014,HITA3600-6  ,006BAT1139  ,BATERIA  DELANTERA 1                    ,BTD1,  ,         ,60139,01168932,                    ,"892,5",6000,"0,14875",0-6000,Nuevo,18/12/2023,EX3600
202312,20231218,2023,12,,20231014,HITA3600-6  ,006BAT2139  ,BATERIA  2                              ,BAT2,  ,         ,60139,01168932,                    ,"892,5",6000,"0,14875",0-6000,Nuevo,18/12/2023,EX3600
202312,20231218,2023,12,,20231014,HITA3600-6  ,006BAT3139  ,BATERIA  3                              ,BAT3,  ,         ,60139,01168932,                    ,"892,5",6000,"0,14875",0-6000,Nuevo,18/12/2023,EX3600
202312,20231218,2023,12,,20231014,HITA3600-6  ,006BAT4139  ,BATERIA TRASERA 4                       ,BTT4,  ,         ,60139,01168932,                    ,"892,5",6000,"0,14875",0-6000,Nuevo,18/12/2023,EX3600
202312,20231220,2023,12,,20230830,HITA3600-6  ,006BAT2141  ,BATERIA  2                              ,BAT2,  ,         ,60141,01169913,                    ,1389,6000,"0,2315",0-6000,Nuevo,20/12/2023,EX3600
202312,20231220,2023,12,,20230830,HITA3600-6  ,006BAT3141  ,BATERIA  3                              ,BAT3,  ,         ,60141,01169913,                    ,1389,6000,"0,2315",0-6000,Nuevo,20/12/2023,EX3600
202312,20231220,2023,12,,20230830,HITA3600-6  ,006BAT4141  ,BATERIA TRASERA 4                       ,BTT4,  ,         ,60141,01169913,                    ,1389,6000,"0,2315",0-6000,Nuevo,20/12/2023,EX3600
202312,20231220,2023,12,,20230830,HITA3600-6  ,006BATE1141 ,BATERIA  DELANTERA 1                    ,BTD1,  ,         ,60141,01169913,                    ,1389,6000,"0,2315",0-6000,Nuevo,20/12/2023,EX3600
202312,20231221,2023,12,,20181128,HITA3600-6  ,00625188    ,"TRANSMISION GIRO ,IZQUIERDA FRONTAL     ",TGIR,IF,003189982,60138,01122699,566178              ,"24917,88",30000,"0,830596",24000-30000,Nuevo,21/12/2023,EX3600
202312,20231221,2023,12,,20181128,HITA3600-6  ,00682138    ,BRAZO EMPUJE HITACHI 3600               ,BEMP,  ,003303575,60138,01122597,                    ,"24917,88",24000,"1,038245",24000-30000,Nuevo,21/12/2023,EX3600
202312,20231221,2023,12,,20181128,HITA3600-6  ,00683138    ,BOOM - PLUMA HITA3600-6                 ,BOOM,  ,003303567,60138,01122606,                    ,"24917,88",24000,"1,038245",24000-30000,Nuevo,21/12/2023,EX3600
202312,20231221,2023,12,,20181128,HITA3600-6  ,006CEJT138  ,JUNTA GIRATORIA                         ,JGIR,  ,         ,60138,01122631,                    ,"24917,88",24000,"1,038245",24000-30000,Nuevo,21/12/2023,EX3600
202312,20231221,2023,12,,20181128,HITA3600-6  ,006EACB138  , ENFRIADOR DE ACEITE CAJA BBAS          ,EACB,  ,         ,60138,01122627,                    ,"24917,88",24000,"1,038245",24000-30000,Nuevo,21/12/2023,EX3600
202312,20231221,2023,12,,20210510,HITA3600-6  ,0060MAF2138 ,Grupo No17-MANGUERAS SISTEMA LUBRICACION,MAF2,  ,         ,60138,01122635,                    ,"13502,38",8000,"1,6877975",12000-18000,Nuevo,21/12/2023,EX3600
202312,20231221,2023,12,,20211218,HITA3600-6  ,006MHAA138  , MOTOR HCO AIRE ACONDIC.                ,MHAA,  ,         ,60138,01154051,                    ,"10236,43",16000,"0,639776875",6000-12000,Nuevo,21/12/2023,EX3600
202312,20231221,2023,12,,20220610,HITA3600-6  ,006MADF138  ,Grupo No16 (PARTE 1)-MANGUERAS ARCO BOOM,MADF,  ,         ,60138,01122634,                    ,"7750,72",8000,"0,96884",6000-12000,Nuevo,21/12/2023,EX3600
202312,20231221,2023,12,,20220612,HITA3600-6  ,0060MPCG138 ,GrpN13 PARTE1-MANG DESC BHID PRIN Y AMOR,MPCG,  ,         ,60138,01090673,                    ,"7749,6",8000,"0,9687",6000-12000,Nuevo,21/12/2023,EX3600
202312,20231221,2023,12,,20220612,HITA3600-6  ,006MCM1138  ,Grp No2-PARTE1-MANG ALTA SALIDA STRAINER,MCM1,  ,         ,60138,01122640,                    ,"7749,6",8000,"0,9687",6000-12000,Nuevo,21/12/2023,EX3600
202312,20231221,2023,12,,20220612,HITA3600-6  ,006MEC4138  ,Grp N5 PARTE1-MANG ALIMENT BVAL Y S.GIRO,MEC4,  ,         ,60138,01122643,                    ,"7749,6",8000,"0,9687",6000-12000,Nuevo,21/12/2023,EX3600
202312,20231221,2023,12,,20220616,HITA3600-6  ,00681139    ,CUCHARON                                ,CUCH,  ,003189958,60138,01122618,                    ,"7709,27",8000,"0,96365875",6000-12000,Interno,21/12/2023,EX3600
202312,20231222,2023,12,,20191126,HITA3600-6  ,006CTOI137  ,"CILINDRO TENSOR ORUGA ,IZQUIERDA        ",CTEN,I ,         ,60137,01138511,                    ,"18400,13",18000,"1,022229444",18000-24000,Nuevo,22/12/2023,EX3600
202312,20231224,2023,12,,20181128,HITA-EX5600 ,006AMRH119  ,ALTERNAD MTR LH CUMMINS                 ,AMRH,  ,003189693,60119,01171871,                    ,"25155,61",8000,"3,14445125",24000-30000,Nuevo,24/12/2023,EX5500
202312,20231225,2023,12,HCO,20210621,HITA3600-6  ,00663263    ,"BOMBA HIDRAULICA ,POSICION 03           ",BHID,03,         ,60144,01106447,2-ESTEB-DESGA-DESC  ,"13380,85",18000,"0,7433805556",12000-18000,Nuevo,25/12/2023,EX3600
202312,20231225,2023,12,HCO,20210621,HITA3600-6  ,00663264    ,"BOMBA HIDRAULICA ,POSICION 04           ",BHID,04,         ,60144,01106447,2-ESTEB-DESGA-DESC  ,"13380,85",18000,"0,7433805556",12000-18000,Nuevo,25/12/2023,EX3600
202312,20231225,2023,12,,20210621,HITA3600-6  ,006BHAA144  ,BOMBA HCA AIRE ACONDIC.                 ,BHAA,  ,         ,60144,01172090,                    ,"13380,85",20000,"0,6690425",12000-18000,Nuevo,25/12/2023,EX3600
202312,20231226,2023,12,,20211026,HITA3600-6  ,006MTAI138  ,MOTOR ARRANQUE INFERIOR                 ,MTAI,  ,         ,60138,01167433,                    ,"11045,62",8000,"1,3807025",6000-12000,Nuevo,26/12/2023,EX3600
202312,20231226,2023,12,,20211026,HITA3600-6  ,006MTAS138  , MOTOR ARRANQUE SUPERIOR                ,MTAS,  ,         ,60138,01167434,                    ,"11045,62",8000,"1,3807025",6000-12000,Nuevo,26/12/2023,EX3600
202312,20231226,2023,12,HCO,20220612,HITA3600-6  ,00663191    ,"BOMBA HIDRAULICA ,POSICION 03           ",BHID,03,         ,60138,01166733,                    ,"7749,6",18000,"0,4305333333",6000-12000,Nuevo,26/12/2023,EX3600
202312,20231226,2023,12,HCO,20220612,HITA3600-6  ,00663192    ,"BOMBA HIDRAULICA ,POSICION 04           ",BHID,04,         ,60138,01166733,                    ,"7749,6",18000,"0,4305333333",6000-12000,Nuevo,26/12/2023,EX3600
202312,20231226,2023,12,,20220612,HITA3600-6  ,006BHEX138  ,Bomba hidráulica del Extractor del Cuart,BEMD,  ,003179264,60138,01166730,                    ,"7749,6",20000,"0,38748",6000-12000,Nuevo,26/12/2023,EX3600
202312,20231226,2023,12,,20230117,HITA3600-6  ,006AMC1138  , ALTERNADOR MOTOR CUMMINS               ,AMC1,  ,         ,60138,01167431,                    ,4895,8000,"0,611875",0-6000,Nuevo,26/12/2023,EX3600
202312,20231226,2023,12,,20231128,HITA3600-6  ,00680146    ,CHASIS                                  ,CHAS,  ,000438388,60146,01232810,                    ,0,72000,0,,Nuevo,26/12/2023,EX3600
202312,20231227,2023,12,,20181128,HITA3600-6  ,00686143    ,"RUEDA GUIA ,DERECHA                     ",RGUI,D ,001611367,60138,01122689,                    ,"24921,08",18000,"1,384504444",24000-30000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20181128,HITA3600-6  ,00686144    ,"RUEDA GUIA ,IZQUIERDA                   ",RGUI,I ,001611367,60138,01122692,                    ,"24921,08",18000,"1,384504444",24000-30000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20181128,HITA3600-6  ,00688143    ,"ORUGAS ,DERECHA                         ",ORUG,D ,         ,60138,00977228,                    ,"24921,08",24000,"1,038378333",24000-30000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20181128,HITA3600-6  ,00688144    ,"ORUGAS ,IZQUIERDA                       ",ORUG,I ,         ,60138,00977234,                    ,"24921,08",24000,"1,038378333",24000-30000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20181128,HITA3600-6  ,006ENCM138  ,ENFRIADOR DE COMBUSTIBLE                ,ENCM,  ,         ,60138,01122624,                    ,"24921,08",24000,"1,038378333",24000-30000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20181128,HITA3600-6  ,006MCM1138-2,Grp N2 PARTE2-MANGUERAS DE AA Y BBS VENT,MAAV,  ,         ,60138,01122632,                    ,"24921,08",18000,"1,384504444",24000-30000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20181128,HITA3600-6  ,006VPDE138  ,VALVULA EHC PILOTO DERECHA              ,VEHC,D ,         ,60138,01122719,                    ,"24921,08",24000,"1,038378333",24000-30000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20181128,HITA3600-6  ,006VPIZ138  ,VALVULA EHC PILOTO IZQUIERDA            ,VEHC,I ,         ,60138,01122713,                    ,"24921,08",24000,"1,038378333",24000-30000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,HCO,20210219,HITA3600-6  ,00663189    ,"BOMBA HIDRAULICA ,POSICION 01/Muestra   ",BHID,01,         ,60138,01122602,                    ,"14771,69",18000,"0,8206494444",12000-18000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,HCO,20210219,HITA3600-6  ,00663190    ,"BOMBA HIDRAULICA ,POSICION 02/Muestra   ",BHID,02,         ,60138,01122602,                    ,"14771,69",18000,"0,8206494444",12000-18000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20210510,HITA3600-6  ,006CDAC138  , CONDENSADOR A/A  CENTRAL               ,CDA2,  ,         ,60138,01119997,                    ,"13505,58",8000,"1,6881975",12000-18000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20210510,HITA3600-6  ,006CDAI138  , CONDENSADOR A/A  INFERIOR              ,CDA3,  ,         ,60138,01119999,                    ,"13505,58",8000,"1,6881975",12000-18000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20210510,HITA3600-6  ,006CDAS138  , CONDENSADOR A/A  SUPERIOR              ,CDA1,  ,         ,60138,01119990,                    ,"13505,58",8000,"1,6881975",12000-18000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20210510,HITA3600-6  ,006MHCM138  , MOT HCO CUARTO DEL MOT DIESEL          ,MHCM,  ,         ,60138,01122652,                    ,"13505,58",16000,"0,84409875",12000-18000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20220612,HITA3600-6  ,006MADF138-2,Grp N16 -PARTE 2-MANG ADITAMENTO FRONTAL,MAFR,  ,         ,60138,01122637,                    ,"7752,8",8000,"0,9691",6000-12000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20220727,HITA3600-6  ,006EAAC138  , EVAPORADOR A/A  CENTRAL                ,EAA2,  ,         ,60138,01120091,                    ,"7090,2",8000,"0,886275",6000-12000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20220727,HITA3600-6  ,006EAAI138  , EVAPORADOR A/A  INFERIOR               ,EAA3,  ,         ,60138,01120092,                    ,"7090,2",8000,"0,886275",6000-12000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20220727,HITA3600-6  ,006EAAS138  ,EVAPORADOR A/A  SUPERIOR                ,EAA1,  ,         ,60138,01120090,                    ,"7090,2",8000,"0,886275",6000-12000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20221222,HITA-EX5600 ,006MCAA119  ,MTR HCO COMPRESOR A/A                   ,MCAA,  ,003061587,60119,01173842,                    ,"5074,7",13500,"0,3759037037",0-6000,Nuevo,27/12/2023,EX5500
202312,20231227,2023,12,,20230818,HITA3600-6  ,006CAAI142  ,COMPRESOR A/A DELANT INF                ,CAA2,  ,         ,60142,01172831,                    ,"2076,2",8000,"0,259525",0-6000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20230907,HITA3600-6  ,006BAT2143  ,BATERIA 2                               ,BAT2,  ,         ,60143,01172711,                    ,"1661,3",6000,"0,2768833333",0-6000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20230907,HITA3600-6  ,006BAT3143  ,BATERIA 3                               ,BAT3,  ,         ,60143,01172711,                    ,"1661,3",6000,"0,2768833333",0-6000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20230907,HITA3600-6  ,006BATE1143 ,BATERIA DELANTERA 1                     ,BTD1,  ,         ,60143,01172711,                    ,"1661,3",6000,"0,2768833333",0-6000,Nuevo,27/12/2023,EX3600
202312,20231227,2023,12,,20231015,HITA EX5500 ,006CMPT118  ,COMPRESOR DE PITO                       ,CMPT,  ,003061157,60118,01173173,                    ,"998,9",6000,"0,1664833333",0-6000,Nuevo,27/12/2023,EX5500
202312,20231227,2023,12,,20231221,HITA3600-6  ,006EACB138  , ENFRIADOR DE ACEITE CAJA BBAS          ,EACB,  ,         ,60138,01122627,                    ,"3,2",24000,"0,0001333333333",0-6000,Nuevo,27/12/2023,EX3600
202312,20231228,2023,12,,20231224,HITA-EX5600 ,006AMRH119  ,ALTERNAD MTR LH CUMMINS                 ,AMRH,  ,003189693,60119,SH204763,                    ,"57,7",8000,"0,0072125",0-6000,Nuevo,28/12/2023,EX5500
202312,20231229,2023,12,,20220424,HITA EX5500 ,006MCAA117  ,MTR HCO COMPRESOR A/A                   ,MCAA,  ,003061587,60117,SH204850,566181              ,"7731,46",12000,"0,6442883333",6000-12000,Nuevo,29/12/2023,EX5500
202312,20231229,2023,12,,20230330,HITA EX5500 ,006CMPT116  ,COMPRESOR DE PITO                       ,CMPT,  ,003061157,60116,SH204852,                    ,"4210,7",6000,"0,7017833333",0-6000,Nuevo,29/12/2023,EX5500
202312,20231229,2023,12,,20231007,HITA EX5500 ,006CAAT117  ,COMPRESOR A/A TRAS                      ,CAAT,  ,002041424,60117,SH204850,566181              ,"1139,6",6000,"0,1899333333",0-6000,Nuevo,29/12/2023,EX5500
202312,20231231,2023,12,HCO,20220130,HITA3600-6  ,006MGFD140  ,MOTOR HCO DE GIRO FRON DER              ,MGIR,DF,         ,60140,01175049,                    ,"9899,56",12000,"0,8249633333",6000-12000,Nuevo,31/12/2023,EX3600
202401,20240103,2024,01,HCO,20220111,HITA3600-6  ,00663181    ,"BOMBA HIDRAULICA ,POSICION 01/Muestra   ",BHID,01,         ,60137,01176263,M-BOMPR-DESGA-DESC  ,"9812,18",18000,"0,5451211111",6000-12000,Nuevo,3/01/2024,EX3600
202401,20240103,2024,01,HCO,20220111,HITA3600-6  ,00663182    ,"BOMBA HIDRAULICA ,POSICION 02/Muestra   ",BHID,02,         ,60137,01176263,M-BOMPR-DESGA-DESC  ,"9812,18",18000,"0,5451211111",6000-12000,Nuevo,3/01/2024,EX3600
202401,20240103,2024,01,HCO,20220525,HITA3600-6  ,006MPIF135  , MOTORES PROPULSION IZQ FRON            ,MPRO,IF,003178928,60135,01171001,                    ,"7858,85",25000,"0,314354",6000-12000,Nuevo,3/01/2024,EX3600
202401,20240103,2024,01,HCO,20221016,HITA3600-6  ,006MGFI135  , MOTOR HCO DE GIRO  FRON IZQ            ,MGIR,IF,003178910,60135,01175818,                    ,"6206,7",12000,"0,517225",6000-12000,Nuevo,3/01/2024,EX3600
202401,20240104,2024,01,,20210905,HITA3600-6  ,006MHAA135  , MOTOR HCO AIRE ACONDIC.                ,MHAA,  ,003061587,60135,01171185,                    ,"11506,77",16000,"0,719173125",6000-12000,Nuevo,4/01/2024,EX3600
202401,20240105,2024,01,HCO,20210718,HITA EX5500 ,00663114-3  ,Bomba Principal N° 3                    ,BHID,03,003075595,60114,01170120,                    ,"11769,58",15000,"0,7846386667",6000-12000,Nuevo,5/01/2024,EX5500
202401,20240105,2024,01,HCO,20210718,HITA EX5500 ,00663114-4  ,Bomba Principal N° 4                    ,BHID,04,003075595,60114,01170120,                    ,"11769,58",15000,"0,7846386667",6000-12000,Nuevo,5/01/2024,EX5500
202401,20240106,2024,01,HCO,20230512,HITAEX5600-7,00671127    ,CILINDRO NIVELACION HITACHI EX 5500     ,CNIV,  ,003075504,60120,01176668,568473              ,"3392,7",15000,"0,22618",0-6000,Nuevo,6/01/2024,EX5500
202401,20240108,2024,01,,20180406,HITA3600-6  ,00625336-1  ,TRANSMISIÓN DE GIRO HITACHI 3600 N° 2   ,TGIR,DT,003189982,60133,01145909,566639              ,"26618,04",30000,"0,887268",24000-30000,Interno,8/01/2024,EX3600
202401,20240108,2024,01,,20200221,HITA3600-6  ,00625333    ,TRANSMISIÓN DE GIRO HITACHI 3600        ,TGIR,DT,003189982,60133,01145909,566639              ,"16449,51",30000,"0,548317",12000-18000,Externo,8/01/2024,EX3600
202401,20240108,2024,01,,20200824,HITA3600-6  ,006MRTI134  ,MOT HCO RAD MOT DIESEL TRAS INF         ,MRAD,TI,003233996,60134,01173886,                    ,"14934,15",20000,"0,7467075",12000-18000,Nuevo,8/01/2024,EX3600
202401,20240108,2024,01,HCO,20210928,HITA3600-6  ,006MGTI134  ,MOTOR HCO DE GIRO TRAS IZQ              ,MGIR,IT,003178910,60134,01090607,                    ,"10873,32",12000,"0,90611",6000-12000,Nuevo,8/01/2024,EX3600
202401,20240108,2024,01,,20230622,HITA3600-6  ,006MHET134  ,MOTOR ENFRIADOR HCO TRASERO             ,MENH,T ,003178894,60134,01160968,                    ,"2887,1",24000,"0,1202958333",0-6000,Nuevo,8/01/2024,EX3600
202401,20240108,2024,01,,20230706,HITA3600-6  ,006MRTS134  ,MOT HCO RAD MOT DIESEL TRAS SUP         ,MRAD,ST,003233996,60134,01179672,                    ,"2713,3",20000,"0,135665",0-6000,Nuevo,8/01/2024,EX3600
202401,20240110,2024,01,,20231220,HITA3600-7  ,006AMC1149  ,ALTERNADOR MOTOR CUMMINS                ,AMC1,  ,003189693,60149,01179802,J-ALTER-DANAD-DESC  ,"193,1",8000,"0,0241375",0-6000,Nuevo,10/01/2024,EX3600
202401,20240110,2024,01,HCO,20231226,HITA3600-6  ,00663191    ,"BOMBA HIDRAULICA ,POSICION 03           ",BHID,03,         ,60138,01179400,                    ,"172,2",18000,"0,009566666667",0-6000,Nuevo,10/01/2024,EX3600
202401,20240110,2024,01,HCO,20231226,HITA3600-6  ,00663192    ,"BOMBA HIDRAULICA ,POSICION 04           ",BHID,04,         ,60138,01179400,                    ,"172,2",18000,"0,009566666667",0-6000,Nuevo,10/01/2024,EX3600
202401,20240112,2024,01,HCO,20210621,HITA3600-6  ,00670157    ,"CILINDRO LEVANTE ,IZQUIERDA             ",CLEV,I ,003812385,60144,01137669,566605              ,"13665,05",14000,"0,976075",12000-18000,Nuevo,12/01/2024,EX3600
202401,20240112,2024,01,,20231004,HITA3600-6  ,006MHAA144  ,MOTOR HCO AIRE ACONDIC.                 ,MHAA,  ,         ,60144,01145942,                    ,"1470,8",16000,"0,091925",0-6000,Nuevo,12/01/2024,EX3600
202401,20240114,2024,01,,20210621,HITA3600-6  ,00681142    ,CUCHARON HITA3600-6                     ,CUCH,  ,003189958,60142,01117114,                    ,"13883,41",8000,"1,73542625",12000-18000,Nuevo,14/01/2024,EX3600
202401,20240114,2024,01,,20210621,HITA3600-6  ,00685151    ,"SPROCKET ,DERECHA                       ",SPRK,D ,001611375,60142,01177507,566722              ,"13883,41",18000,"0,7713005556",12000-18000,Nuevo,14/01/2024,EX3600
202401,20240114,2024,01,HCO,20210621,HITA3600-6  ,006MGFD144  ,MOTOR HCO DE GIRO FRON DER              ,MGIR,DF,         ,60144,01171180,                    ,"13665,05",12000,"1,138754167",12000-18000,Nuevo,14/01/2024,EX3600
202401,20240114,2024,01,HCO,20210621,HITA3600-6  ,006MGFI144  ,MOTOR HCO DE GIRO FRON IZQ              ,MGIR,IF,         ,60144,01170497,                    ,"13665,05",12000,"1,138754167",12000-18000,Nuevo,14/01/2024,EX3600
202401,20240114,2024,01,HCO,20210621,HITA3600-6  ,006MGTI144  ,MOTOR HCO DE GIRO TRAS IZQ              ,MGIR,IT,         ,60144,01170500,                    ,"13665,05",12000,"1,138754167",12000-18000,Nuevo,14/01/2024,EX3600
202401,20240114,2024,01,HCO,20220805,HITA3600-6  ,00671150    ,"CILINDRO EMPUJE ,IZQUIERDA EX3600       ",CEMP,I ,003189974,60144,01182158,566640              ,"7659,6",14000,"0,5471142857",6000-12000,Interno,14/01/2024,EX3600
202401,20240114,2024,01,,20230308,HITA3600-6  ,006MRTS142  ,MOT HCO RAD MOT DIESEL TRAS SUP         ,MRAD,ST,         ,60142,01134361,                    ,"4930,2",20000,"0,24651",0-6000,Nuevo,14/01/2024,EX3600
202401,20240114,2024,01,HCO,20230818,HITA3600-6  ,00670667    ,CILINDRO LEVANTE HITACHI EX-3600 NUEVAS ,CLEV,I ,003812385,60142,01122614,566192              ,"2292,6",14000,"0,1637571429",0-6000,Interno,14/01/2024,EX3600
202401,20240115,2024,01,,20190809,HITA3600-6  ,006CTOD141  ,"CILINDRO TENSOR ORUGA ,DERECHA          ",CTEN,D ,         ,60141,01105022,                    ,"20558,36",18000,"1,142131111",18000-24000,Nuevo,15/01/2024,EX3600
202401,20240118,2024,01,,20170616,HITA3600-6  ,00685159    ,"SPROCKET ,DERECHA HITA3600-6            ",SPRK,D ,001611375,60146,01170789,567388              ,18243,18000,"1,0135",18000-24000,Nuevo,18/01/2024,EX3600
202401,20240118,2024,01,,20190730,HITA3600-6  ,00685160    ,RUEDA DENTADA PROCKET H-3600            ,SPRK,I ,001611375,60146,01170787,567386              ,4316,18000,"0,2397777778",0-6000,Nuevo,18/01/2024,EX3600
202401,20240118,2024,01,,20231128,HITA3600-6  ,006MTAS146  ,MOTOR ARRANQUE SUPERIOR                 ,MTAS,  ,002977635,60146,01191590,                    ,0,8000,0,,Nuevo,18/01/2024,EX3600
202401,20240121,2024,01,,20230929,HITA3600-6  ,006BAT1137  ,BATERIA  DELANTERA 1                    ,BTD1,  ,         ,60137,01185213,                    ,1626,6000,"0,271",0-6000,Nuevo,21/01/2024,EX3600
202401,20240121,2024,01,,20230929,HITA3600-6  ,006BAT3137  ,BATERIA  3                              ,BAT3,  ,         ,60137,01185213,                    ,1626,6000,"0,271",0-6000,Nuevo,21/01/2024,EX3600
202401,20240121,2024,01,,20230929,HITA3600-6  ,006BAT4137  ,BATERIA TRASERA 4                       ,BTT4,  ,         ,60137,01185213,                    ,1626,6000,"0,271",0-6000,Nuevo,21/01/2024,EX3600
202401,20240121,2024,01,,20231216,HITA3600-6  ,006BAT2137  ,BATERIA  2                              ,BAT2,  ,         ,60137,01185213,                    ,"459,7",6000,"0,07661666667",0-6000,Nuevo,21/01/2024,EX3600
202401,20240122,2024,01,,20190911,HITA EX5500 ,006AMRH117  ,ALTERNAD MTR RH CUMMINS                 ,AMRH,  ,003189693,60117,SH205294,                    ,"20151,99",6000,"3,358665",18000-24000,Nuevo,22/01/2024,EX5500
202401,20240122,2024,01,HCO,20210422,HITA3600-6  ,00663183    ,"BOMBA HIDRAULICA ,POSICION 03           ",BHID,03,         ,60137,01183133,                    ,"13480,1",18000,"0,7488944444",12000-18000,Nuevo,22/01/2024,EX3600
